"id","category"
"57330","physics"
"57331","math"
"57332","stat"
"57333","physics"
"57334","cs"
"57335","cs"
"57336","physics"
"57337","stat"
"57338","physics"
"57339","math"
"57340","cs"
"57341","cs"
"57342","cs"
"57343","stat"
"57344","stat"
"57345","stat"
"57346","cs"
"57347","cs"
"57348","cs"
"57349","physics"
"57350","physics"
"57351","cs"
"57352","cs"
"57353","math"
"57354","cs"
"57355","cs"
"57356","physics"
"57357","cs"
"57358","math"
"57359","math"
"57360","cs"
"57361","physics"
"57362","physics"
"57363","stat"
"57364","cs"
"57365","stat"
"57366","cs"
"57367","physics"
"57368","math"
"57369","cs"
"57370","math"
"57371","cs"
"57372","cs"
"57373","stat"
"57374","cs"
"57375","physics"
"57376","math"
"57377","physics"
"57378","math"
"57379","physics"
"57380","physics"
"57381","physics"
"57382","cs"
"57383","stat"
"57384","cs"
"57385","cs"
"57386","cs"
"57387","math"
"57388","stat"
"57389","math"
"57390","physics"
"57391","cs"
"57392","math"
"57393","physics"
"57394","stat"
"57395","stat"
"57396","math"
"57397","physics"
"57398","stat"
"57399","physics"
"57400","physics"
"57401","stat"
"57402","cs"
"57403","math"
"57404","stat"
"57405","math"
"57406","physics"
"57407","cs"
"57408","physics"
"57409","cs"
"57410","cs"
"57411","math"
"57412","physics"
"57413","cs"
"57414","physics"
"57415","math"
"57416","cs"
"57417","cs"
"57418","cs"
"57419","stat"
"57420","cs"
"57421","cs"
"57422","math"
"57423","math"
"57424","math"
"57425","cs"
"57426","physics"
"57427","stat"
"57428","physics"
"57429","physics"
"57430","physics"
"57431","physics"
"57432","cs"
"57433","physics"
"57434","math"
"57435","cs"
"57436","physics"
"57437","cs"
"57438","cs"
"57439","stat"
"57440","physics"
"57441","stat"
"57442","stat"
"57443","math"
"57444","physics"
"57445","cs"
"57446","physics"
"57447","cs"
"57448","math"
"57449","math"
"57450","cs"
"57451","cs"
"57452","cs"
"57453","cs"
"57454","math"
"57455","stat"
"57456","stat"
"57457","math"
"57458","physics"
"57459","math"
"57460","physics"
"57461","cs"
"57462","math"
"57463","physics"
"57464","physics"
"57465","cs"
"57466","math"
"57467","cs"
"57468","cs"
"57469","cs"
"57470","cs"
"57471","math"
"57472","physics"
"57473","cs"
"57474","stat"
"57475","math"
"57476","physics"
"57477","math"
"57478","cs"
"57479","physics"
"57480","cs"
"57481","cs"
"57482","math"
"57483","physics"
"57484","physics"
"57485","physics"
"57486","cs"
"57487","cs"
"57488","physics"
"57489","math"
"57490","cs"
"57491","cs"
"57492","physics"
"57493","stat"
"57494","physics"
"57495","math"
"57496","stat"
"57497","physics"
"57498","math"
"57499","math"
"57500","cs"
"57501","math"
"57502","cs"
"57503","cs"
"57504","physics"
"57505","math"
"57506","cs"
"57507","stat"
"57508","physics"
"57509","math"
"57510","physics"
"57511","physics"
"57512","math"
"57513","math"
"57514","physics"
"57515","cs"
"57516","stat"
"57517","math"
"57518","physics"
"57519","physics"
"57520","math"
"57521","cs"
"57522","stat"
"57523","physics"
"57524","stat"
"57525","cs"
"57526","physics"
"57527","stat"
"57528","physics"
"57529","cs"
"57530","physics"
"57531","cs"
"57532","cs"
"57533","physics"
"57534","stat"
"57535","cs"
"57536","stat"
"57537","physics"
"57538","physics"
"57539","math"
"57540","math"
"57541","physics"
"57542","physics"
"57543","cs"
"57544","cs"
"57545","physics"
"57546","math"
"57547","cs"
"57548","cs"
"57549","cs"
"57550","physics"
"57551","cs"
"57552","math"
"57553","physics"
"57554","physics"
"57555","math"
"57556","cs"
"57557","physics"
"57558","math"
"57559","cs"
"57560","cs"
"57561","physics"
"57562","cs"
"57563","physics"
"57564","physics"
"57565","cs"
"57566","math"
"57567","math"
"57568","cs"
"57569","math"
"57570","math"
"57571","cs"
"57572","cs"
"57573","cs"
"57574","physics"
"57575","math"
"57576","cs"
"57577","cs"
"57578","math"
"57579","physics"
"57580","cs"
"57581","cs"
"57582","math"
"57583","stat"
"57584","cs"
"57585","physics"
"57586","stat"
"57587","math"
"57588","math"
"57589","physics"
"57590","stat"
"57591","physics"
"57592","math"
"57593","physics"
"57594","physics"
"57595","math"
"57596","math"
"57597","cs"
"57598","math"
"57599","cs"
"57600","math"
"57601","physics"
"57602","math"
"57603","physics"
"57604","cs"
"57605","physics"
"57606","cs"
"57607","math"
"57608","math"
"57609","cs"
"57610","math"
"57611","cs"
"57612","math"
"57613","physics"
"57614","math"
"57615","physics"
"57616","math"
"57617","physics"
"57618","cs"
"57619","physics"
"57620","math"
"57621","math"
"57622","physics"
"57623","cs"
"57624","stat"
"57625","physics"
"57626","physics"
"57627","math"
"57628","cs"
"57629","physics"
"57630","math"
"57631","math"
"57632","physics"
"57633","cs"
"57634","math"
"57635","physics"
"57636","math"
"57637","cs"
"57638","physics"
"57639","math"
"57640","cs"
"57641","cs"
"57642","math"
"57643","stat"
"57644","math"
"57645","physics"
"57646","math"
"57647","cs"
"57648","cs"
"57649","physics"
"57650","math"
"57651","math"
"57652","physics"
"57653","math"
"57654","cs"
"57655","cs"
"57656","cs"
"57657","physics"
"57658","cs"
"57659","physics"
"57660","physics"
"57661","stat"
"57662","cs"
"57663","physics"
"57664","stat"
"57665","math"
"57666","physics"
"57667","physics"
"57668","cs"
"57669","math"
"57670","cs"
"57671","cs"
"57672","cs"
"57673","physics"
"57674","physics"
"57675","math"
"57676","stat"
"57677","cs"
"57678","math"
"57679","cs"
"57680","math"
"57681","stat"
"57682","physics"
"57683","stat"
"57684","cs"
"57685","stat"
"57686","physics"
"57687","cs"
"57688","physics"
"57689","physics"
"57690","physics"
"57691","math"
"57692","math"
"57693","physics"
"57694","cs"
"57695","cs"
"57696","cs"
"57697","physics"
"57698","cs"
"57699","math"
"57700","cs"
"57701","physics"
"57702","physics"
"57703","math"
"57704","physics"
"57705","cs"
"57706","cs"
"57707","cs"
"57708","physics"
"57709","stat"
"57710","cs"
"57711","cs"
"57712","math"
"57713","math"
"57714","cs"
"57715","math"
"57716","cs"
"57717","cs"
"57718","math"
"57719","cs"
"57720","physics"
"57721","cs"
"57722","physics"
"57723","cs"
"57724","math"
"57725","physics"
"57726","cs"
"57727","math"
"57728","cs"
"57729","cs"
"57730","stat"
"57731","physics"
"57732","stat"
"57733","math"
"57734","math"
"57735","cs"
"57736","math"
"57737","physics"
"57738","stat"
"57739","math"
"57740","math"
"57741","cs"
"57742","physics"
"57743","stat"
"57744","math"
"57745","cs"
"57746","physics"
"57747","math"
"57748","physics"
"57749","math"
"57750","physics"
"57751","math"
"57752","cs"
"57753","physics"
"57754","cs"
"57755","cs"
"57756","math"
"57757","physics"
"57758","math"
"57759","math"
"57760","math"
"57761","cs"
"57762","math"
"57763","physics"
"57764","cs"
"57765","cs"
"57766","math"
"57767","cs"
"57768","cs"
"57769","stat"
"57770","physics"
"57771","physics"
"57772","math"
"57773","math"
"57774","cs"
"57775","cs"
"57776","cs"
"57777","math"
"57778","math"
"57779","physics"
"57780","physics"
"57781","physics"
"57782","physics"
"57783","physics"
"57784","physics"
"57785","physics"
"57786","physics"
"57787","physics"
"57788","cs"
"57789","cs"
"57790","math"
"57791","math"
"57792","stat"
"57793","cs"
"57794","physics"
"57795","cs"
"57796","math"
"57797","cs"
"57798","stat"
"57799","physics"
"57800","math"
"57801","math"
"57802","physics"
"57803","physics"
"57804","cs"
"57805","cs"
"57806","math"
"57807","physics"
"57808","cs"
"57809","math"
"57810","math"
"57811","cs"
"57812","physics"
"57813","cs"
"57814","cs"
"57815","stat"
"57816","math"
"57817","stat"
"57818","math"
"57819","stat"
"57820","cs"
"57821","cs"
"57822","math"
"57823","physics"
"57824","physics"
"57825","cs"
"57826","stat"
"57827","math"
"57828","math"
"57829","physics"
"57830","math"
"57831","physics"
"57832","stat"
"57833","stat"
"57834","math"
"57835","math"
"57836","math"
"57837","stat"
"57838","physics"
"57839","cs"
"57840","cs"
"57841","cs"
"57842","cs"
"57843","cs"
"57844","math"
"57845","stat"
"57846","cs"
"57847","physics"
"57848","math"
"57849","physics"
"57850","stat"
"57851","math"
"57852","cs"
"57853","cs"
"57854","physics"
"57855","math"
"57856","cs"
"57857","physics"
"57858","stat"
"57859","cs"
"57860","math"
"57861","physics"
"57862","cs"
"57863","cs"
"57864","cs"
"57865","physics"
"57866","math"
"57867","math"
"57868","cs"
"57869","cs"
"57870","math"
"57871","cs"
"57872","math"
"57873","math"
"57874","math"
"57875","physics"
"57876","math"
"57877","cs"
"57878","cs"
"57879","physics"
"57880","physics"
"57881","stat"
"57882","physics"
"57883","math"
"57884","cs"
"57885","cs"
"57886","physics"
"57887","math"
"57888","math"
"57889","math"
"57890","cs"
"57891","cs"
"57892","stat"
"57893","math"
"57894","cs"
"57895","math"
"57896","cs"
"57897","physics"
"57898","cs"
"57899","cs"
"57900","cs"
"57901","stat"
"57902","math"
"57903","physics"
"57904","math"
"57905","cs"
"57906","physics"
"57907","math"
"57908","cs"
"57909","math"
"57910","cs"
"57911","math"
"57912","cs"
"57913","physics"
"57914","math"
"57915","physics"
"57916","cs"
"57917","physics"
"57918","math"
"57919","physics"
"57920","physics"
"57921","math"
"57922","physics"
"57923","physics"
"57924","math"
"57925","math"
"57926","math"
"57927","math"
"57928","math"
"57929","cs"
"57930","cs"
"57931","physics"
"57932","physics"
"57933","math"
"57934","cs"
"57935","physics"
"57936","stat"
"57937","cs"
"57938","physics"
"57939","math"
"57940","cs"
"57941","physics"
"57942","math"
"57943","physics"
"57944","math"
"57945","math"
"57946","math"
"57947","math"
"57948","stat"
"57949","stat"
"57950","cs"
"57951","stat"
"57952","physics"
"57953","math"
"57954","cs"
"57955","physics"
"57956","math"
"57957","physics"
"57958","cs"
"57959","physics"
"57960","math"
"57961","math"
"57962","physics"
"57963","physics"
"57964","cs"
"57965","math"
"57966","physics"
"57967","cs"
"57968","cs"
"57969","cs"
"57970","cs"
"57971","physics"
"57972","cs"
"57973","physics"
"57974","math"
"57975","physics"
"57976","physics"
"57977","physics"
"57978","physics"
"57979","physics"
"57980","cs"
"57981","physics"
"57982","physics"
"57983","cs"
"57984","cs"
"57985","math"
"57986","math"
"57987","physics"
"57988","cs"
"57989","physics"
"57990","math"
"57991","cs"
"57992","stat"
"57993","math"
"57994","cs"
"57995","stat"
"57996","physics"
"57997","stat"
"57998","physics"
"57999","physics"
"58000","cs"
"58001","stat"
"58002","math"
"58003","cs"
"58004","cs"
"58005","physics"
"58006","cs"
"58007","cs"
"58008","math"
"58009","physics"
"58010","math"
"58011","stat"
"58012","stat"
"58013","cs"
"58014","cs"
"58015","cs"
"58016","cs"
"58017","cs"
"58018","physics"
"58019","cs"
"58020","cs"
"58021","math"
"58022","cs"
"58023","cs"
"58024","cs"
"58025","math"
"58026","cs"
"58027","cs"
"58028","stat"
"58029","stat"
"58030","cs"
"58031","cs"
"58032","cs"
"58033","cs"
"58034","math"
"58035","physics"
"58036","math"
"58037","physics"
"58038","cs"
"58039","physics"
"58040","stat"
"58041","math"
"58042","math"
"58043","cs"
"58044","stat"
"58045","cs"
"58046","math"
"58047","cs"
"58048","math"
"58049","cs"
"58050","math"
"58051","physics"
"58052","math"
"58053","math"
"58054","physics"
"58055","physics"
"58056","cs"
"58057","stat"
"58058","stat"
"58059","physics"
"58060","cs"
"58061","math"
"58062","cs"
"58063","math"
"58064","cs"
"58065","stat"
"58066","cs"
"58067","cs"
"58068","cs"
"58069","math"
"58070","cs"
"58071","physics"
"58072","cs"
"58073","physics"
"58074","stat"
"58075","stat"
"58076","stat"
"58077","math"
"58078","cs"
"58079","physics"
"58080","stat"
"58081","cs"
"58082","cs"
"58083","math"
"58084","math"
"58085","stat"
"58086","physics"
"58087","physics"
"58088","physics"
"58089","cs"
"58090","math"
"58091","math"
"58092","math"
"58093","math"
"58094","cs"
"58095","physics"
"58096","cs"
"58097","cs"
"58098","cs"
"58099","physics"
"58100","cs"
"58101","physics"
"58102","physics"
"58103","cs"
"58104","physics"
"58105","math"
"58106","physics"
"58107","physics"
"58108","math"
"58109","math"
"58110","physics"
"58111","physics"
"58112","stat"
"58113","math"
"58114","cs"
"58115","cs"
"58116","math"
"58117","cs"
"58118","cs"
"58119","cs"
"58120","physics"
"58121","stat"
"58122","physics"
"58123","physics"
"58124","cs"
"58125","math"
"58126","physics"
"58127","stat"
"58128","math"
"58129","physics"
"58130","physics"
"58131","cs"
"58132","math"
"58133","cs"
"58134","cs"
"58135","stat"
"58136","physics"
"58137","math"
"58138","cs"
"58139","cs"
"58140","physics"
"58141","stat"
"58142","math"
"58143","stat"
"58144","cs"
"58145","math"
"58146","stat"
"58147","cs"
"58148","cs"
"58149","physics"
"58150","cs"
"58151","cs"
"58152","cs"
"58153","physics"
"58154","stat"
"58155","math"
"58156","cs"
"58157","cs"
"58158","cs"
"58159","math"
"58160","physics"
"58161","stat"
"58162","physics"
"58163","math"
"58164","physics"
"58165","math"
"58166","cs"
"58167","cs"
"58168","stat"
"58169","physics"
"58170","physics"
"58171","physics"
"58172","math"
"58173","physics"
"58174","stat"
"58175","physics"
"58176","physics"
"58177","physics"
"58178","physics"
"58179","cs"
"58180","cs"
"58181","math"
"58182","cs"
"58183","cs"
"58184","cs"
"58185","physics"
"58186","physics"
"58187","cs"
"58188","cs"
"58189","physics"
"58190","cs"
"58191","physics"
"58192","math"
"58193","math"
"58194","physics"
"58195","cs"
"58196","cs"
"58197","math"
"58198","math"
"58199","physics"
"58200","math"
"58201","cs"
"58202","math"
"58203","physics"
"58204","physics"
"58205","cs"
"58206","math"
"58207","math"
"58208","physics"
"58209","physics"
"58210","cs"
"58211","math"
"58212","stat"
"58213","stat"
"58214","physics"
"58215","math"
"58216","physics"
"58217","cs"
"58218","cs"
"58219","cs"
"58220","physics"
"58221","math"
"58222","cs"
"58223","physics"
"58224","physics"
"58225","physics"
"58226","math"
"58227","cs"
"58228","math"
"58229","physics"
"58230","physics"
"58231","physics"
"58232","physics"
"58233","cs"
"58234","cs"
"58235","stat"
"58236","cs"
"58237","physics"
"58238","cs"
"58239","math"
"58240","stat"
"58241","stat"
"58242","cs"
"58243","stat"
"58244","cs"
"58245","cs"
"58246","cs"
"58247","physics"
"58248","cs"
"58249","math"
"58250","cs"
"58251","cs"
"58252","physics"
"58253","physics"
"58254","cs"
"58255","cs"
"58256","physics"
"58257","cs"
"58258","stat"
"58259","physics"
"58260","math"
"58261","cs"
"58262","cs"
"58263","cs"
"58264","math"
"58265","math"
"58266","cs"
"58267","cs"
"58268","math"
"58269","cs"
"58270","physics"
"58271","cs"
"58272","cs"
"58273","cs"
"58274","math"
"58275","math"
"58276","cs"
"58277","math"
"58278","cs"
"58279","cs"
"58280","physics"
"58281","physics"
"58282","cs"
"58283","stat"
"58284","stat"
"58285","physics"
"58286","cs"
"58287","cs"
"58288","physics"
"58289","cs"
"58290","physics"
"58291","stat"
"58292","cs"
"58293","math"
"58294","cs"
"58295","physics"
"58296","physics"
"58297","math"
"58298","math"
"58299","stat"
"58300","stat"
"58301","cs"
"58302","cs"
"58303","cs"
"58304","stat"
"58305","physics"
"58306","cs"
"58307","math"
"58308","stat"
"58309","math"
"58310","math"
"58311","physics"
"58312","physics"
"58313","physics"
"58314","physics"
"58315","cs"
"58316","physics"
"58317","physics"
"58318","cs"
"58319","cs"
"58320","stat"
"58321","math"
"58322","math"
"58323","physics"
"58324","cs"
"58325","cs"
"58326","stat"
"58327","stat"
"58328","cs"
"58329","cs"
"58330","physics"
"58331","physics"
"58332","physics"
"58333","cs"
"58334","physics"
"58335","physics"
"58336","math"
"58337","math"
"58338","math"
"58339","physics"
"58340","physics"
"58341","physics"
"58342","math"
"58343","math"
"58344","physics"
"58345","physics"
"58346","cs"
"58347","cs"
"58348","physics"
"58349","physics"
"58350","math"
"58351","math"
"58352","math"
"58353","cs"
"58354","cs"
"58355","cs"
"58356","cs"
"58357","stat"
"58358","cs"
"58359","math"
"58360","physics"
"58361","math"
"58362","cs"
"58363","physics"
"58364","cs"
"58365","cs"
"58366","math"
"58367","stat"
"58368","math"
"58369","cs"
"58370","physics"
"58371","physics"
"58372","cs"
"58373","math"
"58374","math"
"58375","physics"
"58376","physics"
"58377","cs"
"58378","physics"
"58379","cs"
"58380","math"
"58381","stat"
"58382","cs"
"58383","physics"
"58384","cs"
"58385","physics"
"58386","physics"
"58387","physics"
"58388","cs"
"58389","math"
"58390","math"
"58391","physics"
"58392","math"
"58393","math"
"58394","math"
"58395","physics"
"58396","math"
"58397","math"
"58398","cs"
"58399","physics"
"58400","math"
"58401","physics"
"58402","math"
"58403","stat"
"58404","cs"
"58405","cs"
"58406","math"
"58407","cs"
"58408","math"
"58409","stat"
"58410","cs"
"58411","physics"
"58412","math"
"58413","math"
"58414","physics"
"58415","physics"
"58416","math"
"58417","physics"
"58418","math"
"58419","math"
"58420","physics"
"58421","math"
"58422","physics"
"58423","physics"
"58424","cs"
"58425","math"
"58426","physics"
"58427","physics"
"58428","physics"
"58429","cs"
"58430","cs"
"58431","stat"
"58432","cs"
"58433","physics"
"58434","physics"
"58435","physics"
"58436","cs"
"58437","cs"
"58438","physics"
"58439","stat"
"58440","physics"
"58441","stat"
"58442","math"
"58443","math"
"58444","stat"
"58445","math"
"58446","cs"
"58447","physics"
"58448","math"
"58449","cs"
"58450","physics"
"58451","cs"
"58452","physics"
"58453","math"
"58454","stat"
"58455","cs"
"58456","math"
"58457","cs"
"58458","physics"
"58459","math"
"58460","physics"
"58461","math"
"58462","physics"
"58463","physics"
"58464","physics"
"58465","stat"
"58466","cs"
"58467","cs"
"58468","physics"
"58469","cs"
"58470","physics"
"58471","cs"
"58472","cs"
"58473","physics"
"58474","cs"
"58475","stat"
"58476","cs"
"58477","physics"
"58478","physics"
"58479","cs"
"58480","physics"
"58481","stat"
"58482","cs"
"58483","cs"
"58484","math"
"58485","cs"
"58486","stat"
"58487","cs"
"58488","physics"
"58489","math"
"58490","cs"
"58491","physics"
"58492","math"
"58493","stat"
"58494","stat"
"58495","physics"
"58496","cs"
"58497","math"
"58498","cs"
"58499","physics"
"58500","math"
"58501","math"
"58502","physics"
"58503","math"
"58504","cs"
"58505","cs"
"58506","math"
"58507","physics"
"58508","stat"
"58509","cs"
"58510","physics"
"58511","stat"
"58512","cs"
"58513","physics"
"58514","cs"
"58515","math"
"58516","cs"
"58517","physics"
"58518","cs"
"58519","physics"
"58520","stat"
"58521","cs"
"58522","cs"
"58523","math"
"58524","physics"
"58525","math"
"58526","physics"
"58527","math"
"58528","math"
"58529","physics"
"58530","cs"
"58531","physics"
"58532","physics"
"58533","cs"
"58534","physics"
"58535","physics"
"58536","cs"
"58537","math"
"58538","math"
"58539","math"
"58540","stat"
"58541","physics"
"58542","cs"
"58543","cs"
"58544","physics"
"58545","physics"
"58546","physics"
"58547","physics"
"58548","physics"
"58549","physics"
"58550","physics"
"58551","cs"
"58552","physics"
"58553","cs"
"58554","math"
"58555","stat"
"58556","stat"
"58557","math"
"58558","physics"
"58559","physics"
"58560","stat"
"58561","math"
"58562","math"
"58563","cs"
"58564","physics"
"58565","physics"
"58566","math"
"58567","cs"
"58568","cs"
"58569","physics"
"58570","cs"
"58571","math"
"58572","cs"
"58573","stat"
"58574","math"
"58575","cs"
"58576","cs"
"58577","math"
"58578","math"
"58579","cs"
"58580","physics"
"58581","stat"
"58582","cs"
"58583","stat"
"58584","cs"
"58585","cs"
"58586","math"
"58587","cs"
"58588","math"
"58589","cs"
"58590","cs"
"58591","cs"
"58592","cs"
"58593","physics"
"58594","physics"
"58595","cs"
"58596","cs"
"58597","cs"
"58598","physics"
"58599","physics"
"58600","cs"
"58601","cs"
"58602","physics"
"58603","cs"
"58604","math"
"58605","cs"
"58606","physics"
"58607","physics"
"58608","physics"
"58609","math"
"58610","physics"
"58611","physics"
"58612","cs"
"58613","cs"
"58614","physics"
"58615","physics"
"58616","math"
"58617","physics"
"58618","physics"
"58619","stat"
"58620","physics"
"58621","cs"
"58622","physics"
"58623","stat"
"58624","cs"
"58625","stat"
"58626","physics"
"58627","cs"
"58628","physics"
"58629","math"
"58630","cs"
"58631","physics"
"58632","physics"
"58633","physics"
"58634","cs"
"58635","physics"
"58636","physics"
"58637","cs"
"58638","physics"
"58639","physics"
"58640","cs"
"58641","math"
"58642","cs"
"58643","math"
"58644","physics"
"58645","cs"
"58646","stat"
"58647","physics"
"58648","physics"
"58649","math"
"58650","cs"
"58651","physics"
"58652","cs"
"58653","physics"
"58654","stat"
"58655","cs"
"58656","cs"
"58657","stat"
"58658","math"
"58659","math"
"58660","cs"
"58661","physics"
"58662","physics"
"58663","physics"
"58664","physics"
"58665","math"
"58666","stat"
"58667","math"
"58668","cs"
"58669","cs"
"58670","math"
"58671","cs"
"58672","cs"
"58673","cs"
"58674","physics"
"58675","cs"
"58676","math"
"58677","stat"
"58678","stat"
"58679","cs"
"58680","math"
"58681","stat"
"58682","cs"
"58683","cs"
"58684","math"
"58685","physics"
"58686","physics"
"58687","math"
"58688","math"
"58689","stat"
"58690","physics"
"58691","math"
"58692","physics"
"58693","cs"
"58694","cs"
"58695","physics"
"58696","cs"
"58697","physics"
"58698","physics"
"58699","physics"
"58700","cs"
"58701","physics"
"58702","stat"
"58703","physics"
"58704","math"
"58705","physics"
"58706","stat"
"58707","physics"
"58708","math"
"58709","cs"
"58710","stat"
"58711","math"
"58712","physics"
"58713","math"
"58714","cs"
"58715","math"
"58716","cs"
"58717","physics"
"58718","stat"
"58719","cs"
"58720","math"
"58721","physics"
"58722","math"
"58723","physics"
"58724","cs"
"58725","cs"
"58726","math"
"58727","cs"
"58728","cs"
"58729","stat"
"58730","physics"
"58731","math"
"58732","cs"
"58733","physics"
"58734","stat"
"58735","physics"
"58736","stat"
"58737","math"
"58738","physics"
"58739","stat"
"58740","math"
"58741","cs"
"58742","math"
"58743","physics"
"58744","physics"
"58745","cs"
"58746","physics"
"58747","cs"
"58748","physics"
"58749","math"
"58750","cs"
"58751","cs"
"58752","math"
"58753","physics"
"58754","math"
"58755","cs"
"58756","math"
"58757","math"
"58758","cs"
"58759","physics"
"58760","physics"
"58761","cs"
"58762","cs"
"58763","cs"
"58764","math"
"58765","cs"
"58766","cs"
"58767","stat"
"58768","stat"
"58769","cs"
"58770","cs"
"58771","math"
"58772","math"
"58773","physics"
"58774","math"
"58775","physics"
"58776","cs"
"58777","stat"
"58778","cs"
"58779","math"
"58780","cs"
"58781","physics"
"58782","math"
"58783","cs"
"58784","stat"
"58785","math"
"58786","stat"
"58787","cs"
"58788","math"
"58789","cs"
"58790","cs"
"58791","physics"
"58792","cs"
"58793","cs"
"58794","stat"
"58795","math"
"58796","stat"
"58797","physics"
"58798","physics"
"58799","cs"
"58800","physics"
"58801","cs"
"58802","cs"
"58803","physics"
"58804","cs"
"58805","physics"
"58806","physics"
"58807","stat"
"58808","physics"
"58809","physics"
"58810","stat"
"58811","physics"
"58812","physics"
"58813","cs"
"58814","physics"
"58815","cs"
"58816","physics"
"58817","math"
"58818","math"
"58819","cs"
"58820","physics"
"58821","physics"
"58822","cs"
"58823","cs"
"58824","math"
"58825","math"
"58826","stat"
"58827","physics"
"58828","math"
"58829","cs"
"58830","cs"
"58831","cs"
"58832","cs"
"58833","math"
"58834","stat"
"58835","cs"
"58836","cs"
"58837","physics"
"58838","physics"
"58839","stat"
"58840","physics"
"58841","cs"
"58842","physics"
"58843","cs"
"58844","cs"
"58845","stat"
"58846","math"
"58847","cs"
"58848","cs"
"58849","physics"
"58850","cs"
"58851","cs"
"58852","cs"
"58853","cs"
"58854","cs"
"58855","physics"
"58856","cs"
"58857","stat"
"58858","stat"
"58859","physics"
"58860","physics"
"58861","physics"
"58862","stat"
"58863","stat"
"58864","cs"
"58865","math"
"58866","math"
"58867","math"
"58868","physics"
"58869","cs"
"58870","physics"
"58871","math"
"58872","physics"
"58873","physics"
"58874","physics"
"58875","cs"
"58876","cs"
"58877","physics"
"58878","physics"
"58879","physics"
"58880","physics"
"58881","cs"
"58882","physics"
"58883","math"
"58884","math"
"58885","stat"
"58886","cs"
"58887","cs"
"58888","math"
"58889","stat"
"58890","cs"
"58891","math"
"58892","cs"
"58893","cs"
"58894","math"
"58895","math"
"58896","stat"
"58897","cs"
"58898","cs"
"58899","cs"
"58900","physics"
"58901","cs"
"58902","stat"
"58903","physics"
"58904","cs"
"58905","math"
"58906","stat"
"58907","physics"
"58908","math"
"58909","physics"
"58910","cs"
"58911","physics"
"58912","math"
"58913","math"
"58914","math"
"58915","math"
"58916","cs"
"58917","math"
"58918","physics"
"58919","cs"
"58920","physics"
"58921","physics"
"58922","math"
"58923","physics"
"58924","cs"
"58925","cs"
"58926","math"
"58927","math"
"58928","math"
"58929","cs"
"58930","math"
"58931","cs"
"58932","cs"
"58933","stat"
"58934","physics"
"58935","math"
"58936","physics"
"58937","math"
"58938","physics"
"58939","math"
"58940","physics"
"58941","physics"
"58942","physics"
"58943","cs"
"58944","physics"
"58945","physics"
"58946","math"
"58947","physics"
"58948","stat"
"58949","cs"
"58950","cs"
"58951","stat"
"58952","cs"
"58953","cs"
"58954","math"
"58955","stat"
"58956","stat"
"58957","math"
"58958","physics"
"58959","physics"
"58960","cs"
"58961","cs"
"58962","cs"
"58963","cs"
"58964","stat"
"58965","physics"
"58966","cs"
"58967","stat"
"58968","physics"
"58969","cs"
"58970","math"
"58971","math"
"58972","physics"
"58973","cs"
"58974","physics"
"58975","physics"
"58976","stat"
"58977","physics"
"58978","math"
"58979","physics"
"58980","math"
"58981","cs"
"58982","stat"
"58983","math"
"58984","physics"
"58985","stat"
"58986","cs"
"58987","math"
"58988","physics"
"58989","math"
"58990","cs"
"58991","cs"
"58992","math"
"58993","physics"
"58994","physics"
"58995","math"
"58996","physics"
"58997","cs"
"58998","math"
"58999","cs"
"59000","physics"
"59001","cs"
"59002","cs"
"59003","math"
"59004","cs"
"59005","physics"
"59006","cs"
"59007","math"
"59008","stat"
"59009","math"
"59010","math"
"59011","stat"
"59012","cs"
"59013","math"
"59014","cs"
"59015","math"
"59016","physics"
"59017","math"
"59018","stat"
"59019","physics"
"59020","cs"
"59021","cs"
"59022","cs"
"59023","physics"
"59024","physics"
"59025","physics"
"59026","stat"
"59027","math"
"59028","stat"
"59029","physics"
"59030","physics"
"59031","math"
"59032","physics"
"59033","physics"
"59034","cs"
"59035","cs"
"59036","stat"
"59037","cs"
"59038","cs"
"59039","stat"
"59040","cs"
"59041","cs"
"59042","math"
"59043","cs"
"59044","cs"
"59045","cs"
"59046","physics"
"59047","math"
"59048","math"
"59049","math"
"59050","math"
"59051","cs"
"59052","math"
"59053","stat"
"59054","cs"
"59055","cs"
"59056","physics"
"59057","cs"
"59058","math"
"59059","cs"
"59060","cs"
"59061","stat"
"59062","physics"
"59063","cs"
"59064","stat"
"59065","math"
"59066","stat"
"59067","cs"
"59068","cs"
"59069","cs"
"59070","math"
"59071","cs"
"59072","cs"
"59073","math"
"59074","physics"
"59075","physics"
"59076","stat"
"59077","math"
"59078","stat"
"59079","physics"
"59080","physics"
"59081","math"
"59082","physics"
"59083","math"
"59084","math"
"59085","cs"
"59086","cs"
"59087","physics"
"59088","math"
"59089","physics"
"59090","physics"
"59091","physics"
"59092","stat"
"59093","stat"
"59094","physics"
"59095","math"
"59096","math"
"59097","cs"
"59098","cs"
"59099","cs"
"59100","cs"
"59101","stat"
"59102","physics"
"59103","math"
"59104","physics"
"59105","stat"
"59106","physics"
"59107","math"
"59108","math"
"59109","cs"
"59110","physics"
"59111","math"
"59112","stat"
"59113","cs"
"59114","stat"
"59115","physics"
"59116","physics"
"59117","physics"
"59118","math"
"59119","cs"
"59120","math"
"59121","math"
"59122","cs"
"59123","physics"
"59124","stat"
"59125","math"
"59126","cs"
"59127","cs"
"59128","cs"
"59129","math"
"59130","cs"
"59131","cs"
"59132","stat"
"59133","cs"
"59134","physics"
